Entity,Year,Wind (% growth),Oil (% growth),Hydro (% growth),Solar (% growth),Bioenergy (% growth),Bioenergy Price,Hydropower Price,Wind Price,Solar Price,Crude Oil Price
Netherlands,2011,27.726006,-0.10074973,-45.280178,68.80426,7.695028,0,0,0,0,0
Netherlands,2012,-2.3203492,-2.0306945,83.13684,152.88307,14.698287,0.0614693,0.0609687,0.09041515,0.0837306,637.28253
Netherlands,2013,12.953461,-4.7995925,9.506845,103.30794,17.213945,0.0614693,0.0609687,0.07311265,0.0837306,637.28253
Netherlands,2014,3.0243754,-2.0030975,-2.0881474,52.115143,20.730371,0.0614693,0.0609687,0.08140865,0.0837306,637.28253
Netherlands,2015,30.229818,-2.454549,-17.176682,41.25557,19.810902,0.0614693,0.0609687,0.07754565,0.0837306,637.28253
Netherlands,2016,8.219862,2.3687482,7.960093,44.499683,17.645191,0.0614693,0.0609687,0.07032115,0.12222115,637.28253
Netherlands,2017,29.354023,0.5779505,-39.29096,37.616123,22.894236,0.0614693,0.0609687,0.07425165,0.1294898,637.28253
Netherlands,2018,-0.19198656,-2.6702106,19.077635,68.20372,21.969234,0.0614693,0.0609687,0.05459615,0.11261077,637.28253
Netherlands,2019,9.095276,-2.4175704,2.5349617,45.62322,23.299513,0.0614693,0.0609687,0.05710465,0.11014783,637.28253
Netherlands,2020,32.758286,-4.811019,-37.90137,58.665836,23.195408,0.0614693,0.0609687,0.05036915,0.108561513,637.28253
Netherlands,2021,18.11979,-0.13087988,91.55125,31.946491,24.061457,0.0614693,0.0609687,0.05295515,0.100270485,637.28253
Netherlands,2022,18.590141,-1.8623531,-43.33862,51.08789,23.016264,0.0614693,0.0609687,0.05365115,0.103992775,637.28253
New Zealand,2000,208.28174,2.1283984,6.611979,0,0,0,0,0,0,0
New Zealand,2001,15.622747,1.1041522,-11.269945,0,0,0,0,0,0,0
New Zealand,2002,11.868143,2.9753208,14.721834,0,0,0,0,0,0,0
New Zealand,2003,-5.751234,6.083226,-5.0264416,0,0,0,0,0,0,0
New Zealand,2004,146.71371,-1.4179587,15.312708,0,0,0,0,0,0,0
New Zealand,2005,69.93737,5.4404974,-14.363146,0,0,0,0,0,0,0
New Zealand,2006,1.2745976,0.41003227,1.0531187,0,0,0,0,0,0,0
New Zealand,2007,49.446262,0.46066046,0.28539896,0,0,0,0,0,0,0
New Zealand,2008,13.827372,1.188302,-5.470109,1.4598489,0,0,0,0,0,0
New Zealand,2009,39.491726,-4.3421745,8.368349,3.8848877,0,0,0,0,0,0
New Zealand,2010,10.885143,0.76640844,2.102065,6.6482186,0,0,0,0,0,0
New Zealand,2011,19.548489,2.4252415,1.5536427,7.7926636,0,0.0614693,0.0609687,0.07253165,0.0837306,637.28253
New Zealand,2012,6.2321424,-1.2638688,-8.817017,16.867018,0,0,0,0,0,0
New Zealand,2013,-2.7570844,1.1991978,0.57833195,38.959766,0,0,0,0,0,0
New Zealand,2014,9.350491,1.9583106,5.597222,180.48088,0,0.0614693,0.0609687,0.06935865,0.0837306,637.28253
New Zealand,2015,6.9294453,4.091537,0.8713007,95.80803,0,0.0614693,0.0609687,0.06386965,0.0837306,637.28253
New Zealand,2016,-0.9882927,3.5576105,5.7281137,54.184593,0,0,0,0,0,0
New Zealand,2017,-10.668159,4.8749924,-2.9272974,35.962547,0,0,0,0,0,0
New Zealand,2018,-1.1039078,0.28961897,4.2847633,30.667627,0,0,0,0,0,0
New Zealand,2019,9.076632,2.5128603,-2.4983346,27.002728,0,0,0,0,0,0
New Zealand,2020,2.1988273,-17.37141,-5.2036343,25.88538,0,0.0614693,0.0609687,0.04841965,0.0837306,637.28253
New Zealand,2021,14.63834,-0.40334463,-0.13128519,29.29945,0,0.0614693,0.0609687,0.04802615,0.0837306,637.28253
New Zealand,2022,8.430481,-1.1063576,8.423746,34.731422,0,0,0,0,0,0
Non-OECD (EI),2000,21.836233,4.126334,3.483975,88.29516,66.51583,0,0,0,0,0
Non-OECD (EI),2001,38.183056,2.7318716,2.7050376,44.75044,71.41275,0,0,0,0,0
Non-OECD (EI),2002,6.4082146,2.1915913,1.884222,35.392357,80.950096,0,0,0,0,0
Non-OECD (EI),2003,21.756828,3.3904195,1.5664458,30.317127,95.99225,0,0,0,0,0
Non-OECD (EI),2004,71.85705,7.3314548,12.284398,20.618534,96.917435,0,0,0,0,0
Non-OECD (EI),2005,21.226847,2.32476,5.575478,17.64741,109.46907,0,0,0,0,0
Non-OECD (EI),2006,61.062824,4.03924,5.5632234,31.335508,128.0956,0,0,0,0,0
Non-OECD (EI),2007,33.19737,3.6081672,5.163181,44.07122,168.09879,0,0,0,0,0
Non-OECD (EI),2008,57.474434,2.9438734,7.099521,29.571379,223.42303,0,0,0,0,0
Non-OECD (EI),2009,55.37901,1.5070558,0.6308794,55.726707,223.51572,0,0,0,0,0
Non-OECD (EI),2010,57.342003,6.1095715,7.7563286,118.826584,250.37987,0,0,0,0,0
Non-OECD (EI),2011,41.965973,3.123808,1.2597203,257.24063,256.87582,0,0,0,0,0
Non-OECD (EI),2012,34.788395,4.082358,7.0286274,95.09562,275.10294,0,0,0,0,0
Non-OECD (EI),2013,30.540562,2.5413394,5.88187,94.78562,316.48956,0,0,0,0,0
Non-OECD (EI),2014,18.269657,2.4630547,5.27097,112.10313,352.74887,0,0,0,0,0
Non-OECD (EI),2015,19.748985,2.4520278,0.11906624,59.576595,341.8905,0,0,0,0,0
Non-OECD (EI),2016,30.386389,2.7849913,4.4629216,62.31133,353.26743,0,0,0,0,0
Non-OECD (EI),2017,25.143194,2.456057,2.1986127,68.81091,351.25656,0,0,0,0,0
Non-OECD (EI),2018,18.445217,1.6301513,3.3202767,49.885654,431.50452,0,0,0,0,0
Non-OECD (EI),2019,12.424385,1.0293126,3.2934427,31.630945,489.96906,0,0,0,0,0
Non-OECD (EI),2020,11.5903015,-6.1854243,2.7208328,22.844028,467.22736,0,0,0,0,0
Non-OECD (EI),2021,34.5163,4.6070337,-0.87047815,27.207518,483.6547,0,0,0,0,0
Non-OECD (EI),2022,14.799571,4.01479,3.1514525,29.470634,513.59045,0,0,0,0,0
North America,2000,26.431072,1.9244194,-4.680437,0.7207036,37.569035,0,0,0,0,0
North America,2001,20.564138,0.2527237,-13.939238,11.187899,41.127228,0,0,0,0,0
North America,2002,52.01508,-0.09737015,10.92807,5.097103,49.619167,0,0,0,0,0
North America,2003,10.308743,1.8233418,-0.92591643,1.5207648,64.61445,0,0,0,0,0
North America,2004,27.1055,3.6889195,0.04117489,12.543988,78.52306,0,0,0,0,0
North America,2005,28.257524,0.54819584,4.8179746,8.092666,92.01743,0,0,0,0,0
North America,2006,49.863815,-1.1837363,1.9277692,10.244679,119.89806,0,0,0,0,0
North America,2007,29.435944,-0.031512976,-4.62358,32.153214,168.49422,0,0,0,0,0
North America,2008,57.417645,-5.488223,4.606533,49.13881,237.80823,0,0,0,0,0
North America,2009,36.53437,-4.8939586,-0.10572672,31.416882,271.36905,0,0,0,0,0
North America,2010,28.989147,1.265657,-3.171122,49.82723,318.84683,0,0,0,0,0
North America,2011,26.192225,-1.4464915,12.703228,62.476994,358.40552,0,0,0,0,0
North America,2012,18.115402,-1.6343176,-5.7100954,87.32183,342.75143,0,0,0,0,0
North America,2013,17.75515,0.7230997,0.03142357,75.53115,360.0692,0,0,0,0,0
North America,2014,9.656,0.08709431,-1.4273524,78.14905,383.6866,0,0,0,0,0
North America,2015,12.623226,1.5036583,-2.6539385,34.72929,395.03726,0,0,0,0,0
North America,2016,18.407368,0.87872744,3.0626297,40.23211,422.27884,0,0,0,0,0
North America,2017,10.516607,0.37480593,6.4350486,38.626884,434.9099,0,0,0,0,0
North America,2018,7.494962,1.6612172,-2.0546794,22.298157,448.49377,0,0,0,0,0
North America,2019,8.524406,-0.67329407,-2.4810314,20.717752,444.6846,0,0,0,0,0
North America,2020,13.893461,-12.631434,0.78698397,24.69617,407.4588,0,0,0,0,0
North America,2021,10.953689,8.808422,-4.2729974,26.33326,439.18814,0,0,0,0,0
North America,2022,12.914395,1.6375542,2.7618527,21.979225,465.87253,0,0,0,0,0
North America (EI),2000,25.898588,1.4336467,-4.568797,0.61798096,37.569035,0,0,0,0,0
North America (EI),2001,20.557487,0.063169,-13.945139,11.070787,41.127228,0,0,0,0,0
North America (EI),2002,52.185165,-0.10731816,10.892296,5.051148,49.619167,0,0,0,0,0
North America (EI),2003,10.331798,1.8869519,-1.0028899,1.4405966,64.61445,0,0,0,0,0
North America (EI),2004,26.996494,3.8049817,0.026655197,12.464356,78.52307,0,0,0,0,0
North America (EI),2005,28.35964,0.51562786,4.785526,7.416868,92.01743,0,0,0,0,0
North America (EI),2006,50.053215,-1.2742579,1.9486189,10.392499,119.89807,0,0,0,0,0
North America (EI),2007,29.53931,0.12739897,-4.615575,32.144962,168.49422,0,0,0,0,0
North America (EI),2008,57.584274,-5.42953,4.664588,49.243355,237.80823,0,0,0,0,0
North America (EI),2009,36.528503,-4.8457384,-0.123244524,31.113111,271.36905,0,0,0,0,0
North America (EI),2010,28.949606,1.2669206,-3.1617463,49.170494,318.8468,0,0,0,0,0
North America (EI),2011,26.196217,-1.4340699,12.7320175,62.19033,358.40555,0,0,0,0,0
North America (EI),2012,18.026722,-1.5026629,-5.759448,86.61307,342.7514,0,0,0,0,0
North America (EI),2013,17.565786,0.91888905,0.021088123,76.679695,360.06918,0,0,0,0,0
North America (EI),2014,9.665621,0.06501675,-1.3337016,78.84911,383.6866,0,0,0,0,0
North America (EI),2015,12.638783,1.387918,-2.6000261,34.74957,395.03726,0,0,0,0,0
North America (EI),2016,18.497456,0.81397295,2.9853463,40.404545,422.2788,0,0,0,0,0
North America (EI),2017,10.498344,0.46242476,6.3372493,38.712154,434.9099,0,0,0,0,0
North America (EI),2018,7.4659348,1.708734,-2.0254135,22.336912,448.49377,0,0,0,0,0
North America (EI),2019,8.447874,-0.5357027,-2.3743987,20.432055,444.6846,0,0,0,0,0
North America (EI),2020,13.873423,-12.600618,0.76744556,24.700964,407.45883,0,0,0,0,0
North America (EI),2021,10.979724,9.084988,-4.314184,26.396824,439.18814,0,0,0,0,0
North America (EI),2022,12.988699,1.6890883,2.7695537,21.953094,465.87253,0,0,0,0,0
North Macedonia,2015,70.97815,7.1646333,54.576015,57.140877,0,0,0,0,0,0
North Macedonia,2016,-9.343606,12.306345,1.7237902,4.8672557,0,0,0,0,0,0
North Macedonia,2017,0.91063976,-4.822099,-41.48249,0.21518469,0,0,0,0,0,0
North Macedonia,2018,-11.8953705,4.36126,61.343956,-4.05457,0,0,0,0,0,0
North Macedonia,2019,4.5901895,0.1365304,-35.039925,1.9195914,0,0,0,0,0,0
North Macedonia,2020,14.811504,-7.7919245,9.750927,4.032123,0,0,0,0,0,0
North Macedonia,2021,-11.591739,8.555722,13.661742,111.07299,0,0,0,0,0,0
North Macedonia,2022,4.1805387,9.267664,-7.32339,80.17511,0,0,0,0,0,0
Norway,2000,24,-6.465846,16.768753,0,0,0,0,0,0,0
Norway,2001,-12.903219,5.3396225,-15.058029,0,0,0,0,0,0,0
Norway,2002,177.77779,-0.7320106,7.395625,0,0,0,0,0,0,0
Norway,2003,190.66666,3.9469361,-18.46767,16.981136,0,0,0,0,0,0
Norway,2004,15.596331,-4.1356144,3.1294942,0,0,0,0,0,0,0
Norway,2005,98.015884,1.3138652,24.735022,0,0,0,0,0,0,0
Norway,2006,27.4549,2.406323,-12.026858,14.516127,0,0,0,0,0,0
Norway,2007,40.251575,2.81502,11.968767,0,0,0,0,0,0,0
Norway,2008,2.3542523,-5.692297,4.031241,4.2253494,0,0,0,0,0,0
Norway,2009,7.009864,-0.8448839,-9.896874,4.0540576,0,0,0,0,0,0
Norway,2010,-10.0307045,5.7361126,-6.819761,5.194807,0,0,0,0,0,0
Norway,2011,45.96132,-3.0166507,3.0324101,4.9382687,0,0,0,0,0,0
Norway,2012,20.654715,-0.06420016,17.829382,4.70587,0,0.0614693,0.0609687,0.08804515,0.0837306,637.28253
Norway,2013,21.511639,1.2705326,-9.586239,10.11237,0,0.0614693,0.0609687,0.07670865,0.0837306,637.28253
Norway,2014,17.862833,-2.8019488,5.718839,18.367338,0,0,0,0,0,0
Norway,2015,13.4415865,1.7706156,1.3553262,15.517235,0,0.0614693,0.0609687,0.05995765,0.0837306,637.28253
Norway,2016,-15.86482,-3.1259239,4.0094137,77.611946,0,0.0614693,0.0609687,0.06393565,0.0837306,637.28253
Norway,2017,34.877132,-0.5886197,-0.30881763,67.90335,0,0.0614693,0.0609687,0.05944865,0.0837306,637.28253
Norway,2018,35.844433,3.07796,-2.384597,52.33854,0,0.0614693,0.0609687,0.06107965,0.0837306,637.28253
Norway,2019,42.507088,-4.504055,-9.844912,72.51462,0,0.0614693,0.0609687,0.06090265,0.0837306,637.28253
Norway,2020,79.38461,-7.371455,12.478483,27.291477,0,0.0614693,0.0609687,0.05068915,0.0837306,637.28253
Norway,2021,18.727028,2.7838588,1.6816378,28.565014,0,0.0614693,0.0609687,0.05029715,0.0837306,637.28253
Norway,2022,25.856722,2.1728992,-10.944944,74.36952,0,0,0,0,0,0
OECD (EI),2000,50.748028,0.31672716,0.30308962,14.999306,45.699715,0,0,0,0,0
OECD (EI),2001,20.818615,-0.19379258,-7.2640476,33.95791,51.165672,0,0,0,0,0
OECD (EI),2002,39.436436,-0.27427077,1.8035054,25.953506,63.090313,0,0,0,0,0
OECD (EI),2003,20.743465,1.3455987,-1.7865777,25.107014,82.258125,0,0,0,0,0
OECD (EI),2004,32.526634,1.9036055,2.3861527,32.351685,104.34116,0,0,0,0,0
OECD (EI),2005,22.29743,0.60049295,0.89052916,42.019283,127.55211,0,0,0,0,0
OECD (EI),2006,24.346542,-0.9428799,1.7637134,37.85002,173.80003,0,0,0,0,0
OECD (EI),2007,27.869225,-0.57308674,-2.5898516,35.31673,241.98715,0,0,0,0,0
OECD (EI),2008,25.379908,-3.6159337,4.1725755,63.759518,332.8979,0,0,0,0,0
OECD (EI),2009,20.013927,-5.19799,-1.2299955,66.39317,390.54193,0,0,0,0,0
OECD (EI),2010,18.285297,0.7363796,2.7862787,59.240116,456.07733,0,0,0,0,0
OECD (EI),2011,23.02947,-1.4464855,2.6287436,87.1593,494.2947,0,0,0,0,0
OECD (EI),2012,15.670085,-0.7658541,0.336349,51.348984,489.21063,0,0,0,0,0
OECD (EI),2013,15.696775,-0.5202472,1.2056589,30.71208,516.1558,0,0,0,0,0
OECD (EI),2014,7.9770803,-1.0446787,-1.4652431,31.90999,555.23785,0,0,0,0,0
OECD (EI),2015,16.835964,1.3834476,-0.89702606,22.599007,567.1535,0,0,0,0,0
OECD (EI),2016,8.6585045,1.4274359,1.9245625,17.63668,589.8067,0,0,0,0,0
OECD (EI),2017,14.942837,1.0195494,-0.2431333,21.279943,619.38184,0,0,0,0,0
OECD (EI),2018,6.7222714,0.3644228,2.2876382,16.554737,653.0306,0,0,0,0,0
OECD (EI),2019,11.494648,-0.75157285,-2.283305,15.899908,654.22754,0,0,0,0,0
OECD (EI),2020,12.618995,-12.34662,2.7784705,19.729948,609.87195,0,0,0,0,0
OECD (EI),2021,4.0817738,7.041204,-3.0533075,19.230629,642.6126,0,0,0,0,0
OECD (EI),2022,12.051571,2.4434447,-3.7838638,22.08612,669.59357,0,0,0,0,0
Oceania,2000,210.03659,0.2605915,4.337716,15.147781,0,0,0,0,0,0
Oceania,2001,67.574486,0.36301613,-7.571369,15.828872,0,0,0,0,0,0
Oceania,2002,61.74948,1.339066,8.367645,7.6638937,0,0,0,0,0,0
Oceania,2003,23.447014,0.5558491,-2.769667,8.404803,0.53532314,0,0,0,0,0
Oceania,2004,35.968613,1.819551,7.7658296,15.427219,0.32180902,0,0,0,0,0
Oceania,2005,65.44533,2.1390676,-9.62916,15.21591,0.32005984,0,0,0,0,0
Oceania,2006,45.51399,2.7103543,-0.70871115,16.00238,0.5920587,0,0,0,0,0
Oceania,2007,35.831512,2.2476792,-4.7480583,20.1599,1.1593293,0,0,0,0,0
Oceania,2008,19.432354,1.2608051,-6.887436,21.765625,1.8793634,0,0,0,0,0
Oceania,2009,30.934954,-2.0605683,7.894635,105.972885,2.695126,0,0,0,0,0
Oceania,2010,11.970579,2.6899815,4.3761253,234.02664,2.101782,0,0,0,0,0
Oceania,2011,26.683723,4.937649,16.141819,108.73375,2.5427177,0,0,0,0,0
Oceania,2012,16.8666,2.095914,-10.630554,17.970144,2.6933994,0,0,0,0,0
Oceania,2013,15.061665,2.7284384,5.4727554,59.469772,2.845892,0,0,0,0,0
Oceania,2014,6.2677383,-0.13914108,-7.87313,28.974224,2.9899483,0,0,0,0,0
Oceania,2015,18.4286,-0.2325654,-0.47819018,25.378895,2.6403358,0,0,0,0,0
Oceania,2016,8.335054,0.66663027,12.813044,20.284462,1.4622647,0,0,0,0,0
Oceania,2017,-0.511235,4.8656583,-11.222214,19.98514,1.2355342,0,0,0,0,0
Oceania,2018,19.789005,1.5271783,12.644601,38.22453,1.5035336,0,0,0,0,0
Oceania,2019,18.534899,-0.4727006,-9.058642,48.19243,1.7374655,0,0,0,0,0
Oceania,2020,14.658033,-14.107264,-2.3521543,30.291594,1.4528769,0,0,0,0,0
Oceania,2021,18.169594,2.1818519,3.8510323,30.811357,1.2335895,0,0,0,0,0
Oceania,2022,11.8117695,5.186856,6.86841,20.452953,1.3620932,0,0,0,0,0
Oman,2020,1098.8506,-18.299366,0,236.2247,0,0,0,0,0,0
Oman,2021,14.162027,10.688507,0,1127.9886,0,0,0,0,0,0
Oman,2022,-3.3240676,14.168989,0,111.11653,0,0,0,0,0,0
Pakistan,2013,696.6929,9.616148,192.98625,119.86137,0,0,0,0,0,0
Pakistan,2014,107.018875,3.4180164,2.828002,64.280975,0,0.0614693,0.0609687,0.08721665,0.0837306,637.28253
Pakistan,2015,91.019585,8.98472,1.2452602,60.353516,0,0.0614693,0.0609687,0.09715515,0.0837306,637.28253
Pakistan,2016,53.37926,11.868286,5.485654,17.296553,0,0.0614693,0.0609687,0.08883165,0.0837306,637.28253
Pakistan,2017,92.01232,3.2369614,-12.648559,47.09091,0,0.0614693,0.0609687,0.09349865,0.0837306,637.28253
Pakistan,2018,60.632313,-16.540712,-2.3979008,9.715772,0,0.0614693,0.0609687,0.07630015,0.0837306,637.28253
Pakistan,2019,11.175072,-11.545647,22.579597,-3.1219184,0,0,0,0,0,0
Pakistan,2020,-13.216459,-2.7546704,10.65694,1.3803363,0,0,0,0,0,0
Pakistan,2021,25.626732,16.16683,-5.8890224,1.0763645,0,0.0614693,0.0609687,0.06636065,0.0837306,637.28253
Pakistan,2022,35.235573,-2.8191984,-8.326054,17.841553,0,0.0614693,0.0609687,0.05657865,0.0837306,637.28253
Peru,2000,33.333324,-2.3753345,11.247814,0,0,0,0,0,0,0
Peru,2001,50.00001,-5.401778,8.893978,0,0,0,0,0,0,0
Peru,2002,0,-0.95754266,2.414453,0,0,0,0,0,0,0
Peru,2003,0,-5.4103017,2.7361274,0,0,0,0,0,0,0
Peru,2004,0,11.661053,-5.4409084,0,0,0,0,0,0,0
Peru,2005,0,-1.9485474,2.5774121,0,0,0,0,0,0,0
Peru,2006,0,-4.821724,8.996498,0,0,0,0,0,0,0
Peru,2007,0,4.08715,-0.23220778,0,0,0,0,0,0,0
Peru,2008,0,11.943472,-2.5024474,0,0,0,0,0,0,0
Peru,2009,0,1.4279723,4.429257,0,0,0,0,0,0,0
Peru,2010,0,5.254686,0.7450819,0,0,0,0,0,0,0
Peru,2011,0,10.392761,7.506454,0,0,0,0,0,0,0
Peru,2012,0,-0.5525887,2.201569,0,0,0,0,0,0,0
Peru,2013,0,4.810655,1.3058305,229.81572,0,0.0614693,0.0609687,0.06097565,0.0837306,637.28253
Peru,2014,21358.332,-1.6048193,-0.4879117,1.2189031,0,0.0614693,0.0609687,0.07468115,0.0837306,637.28253
Peru,2015,130.8249,6.7460775,6.647086,15.532028,0,0.0614693,0.0609687,0.06316315,0.0837306,637.28253
Peru,2016,79.01183,6.2138557,1.8952847,4.666412,0,0.0614693,0.0609687,0.05671965,0.0837306,637.28253
Peru,2017,0.8864641,1.6883016,20.46119,36.81452,0,0,0,0,0,0
Peru,2018,39.96229,3.0745506,5.7193995,141.62708,0,0.0614693,0.0609687,0.04720765,0.0837306,637.28253
Peru,2019,10.157072,3.031242,2.3577094,4.5437455,0,0,0,0,0,0
Peru,2020,9.613419,-23.962528,-3.0252278,2.7254224,0,0,0,0,0,0
Peru,2021,0.467062,23.862766,4.639089,3.7634373,0,0,0,0,0,0
Peru,2022,5.996692,5.776441,-6.8342867,2.4062395,0,0,0,0,0,0
Philippines,2006,204.73984,-8.320051,18.512964,-9.294664,0,0,0,0,0,0
Philippines,2007,8.654081,3.6893964,-13.843679,-4.869187,0,0,0,0,0,0
Philippines,2008,6.1270356,-4.4685183,14.936781,-0.38196445,0,0,0,0,0,0
Philippines,2009,4.95553,4.8754573,-0.5584657,-3.9877355,0,0,0,0,0,0
Philippines,2010,-4.207802,4.119265,-20.272272,0.15974045,0,0,0,0,0,0
Philippines,2011,42.91686,-5.482912,24.273087,-3.3492804,0,0,0,0,0,0
Philippines,2012,-14.585506,3.9826035,5.719006,8.910894,0,0,0,0,0,0
Philippines,2013,-12.853897,4.4638753,-2.2710025,7.1212173,0,0.0614693,0.0609687,0.11239515,0.0837306,637.28253
Philippines,2014,131.59242,6.102717,-8.803356,1068.1046,0,0.0614693,0.0609687,0.09974965,0.0837306,637.28253
Philippines,2015,392.20923,14.093232,-5.1677885,738.7358,0,0.0614693,0.0609687,0.09891915,0.0837306,637.28253
Philippines,2016,30.304754,7.32038,-6.395358,691.87427,0,0.0614693,0.0609687,0.09916515,0.0837306,637.28253
Philippines,2017,12.1346,7.034099,18.492163,9.49285,0,0.0614693,0.0609687,0.08432715,0.0837306,637.28253
Philippines,2018,5.428612,1.721096,-2.1742046,3.9974093,0,0,0,0,0,0
Philippines,2019,-9.6505165,2.0896077,-14.446097,-0.24555326,0,0.0614693,0.0609687,0.06587915,0.0837306,637.28253
Philippines,2020,-1.4601588,-18.41029,-10.004038,10.153556,0,0,0,0,0,0
Philippines,2021,25.919092,7.680595,27.561033,7.496977,0,0,0,0,0,0
Philippines,2022,-18.548876,9.775138,9.680772,23.912418,0,0,0,0,0,0
Poland,2000,24.999989,-8.070832,-2.27378,0,0,0,0,0,0,0
Poland,2001,180.00002,-2.3071587,10.398865,0,0,0,0,0,0,0
Poland,2002,335.7143,1.9222736,-1.9784927,0,0,0,0,0,0,0
Poland,2003,103.27869,1.5714884,-26.678371,0,0.34308362,0,0,0,0,0
Poland,2004,14.516139,6.859839,24.596046,0,0.06880472,0,0,0,0,0
Poland,2005,-4.9295783,2.5024056,5.7156563,0,1.3228952,0,0,0,0,0
Poland,2006,89.62962,6.9125175,-7.2239876,0,1.7473806,0,0,0,0,0
Poland,2007,103.90625,2.6895046,15.181196,0,1.1637132,0,0,0,0,0
Poland,2008,60.344826,2.7998686,-8.460879,0,3.3347955,0,0,0,0,0
Poland,2009,28.67384,-0.70102215,10.311186,0,4.697668,0,0,0,0,0
Poland,2010,54.50325,5.1492453,22.94737,0,5.0410247,0.0614693,0.0609687,0.11516715,0.0837306,637.28253
Poland,2011,92.60817,-0.833869,-20.136988,0,4.7568064,0.0614693,0.0609687,0.10347365,0.0837306,637.28253
Poland,2012,48.11233,-4.2165875,-12.65009,450,7.505673,0.0614693,0.0609687,0.09731065,0.0837306,637.28253
Poland,2013,26.479876,-7.0463657,19.734907,36.363636,8.02146,0.0614693,0.0609687,0.10820065,0.0837306,637.28253
Poland,2014,27.881409,0.054252148,-10.496098,366.6667,8.657344,0.0614693,0.0609687,0.08647815,0.0837306,637.28253
Poland,2015,41.417038,5.5842876,-16.078794,714.28564,9.3839445,0.0614693,0.0609687,0.07578915,0.0837306,637.28253
Poland,2016,15.932953,9.759272,16.757643,117.54386,10.681111,0.0614693,0.0609687,0.07159965,0.0837306,637.28253
Poland,2017,18.438196,12.86118,19.682098,33.06452,10.640032,0.0614693,0.0609687,0.06187165,0.0837306,637.28253
Poland,2018,-14.152527,2.573812,-23.046875,81.818184,10.500066,0,0,0,0,0
Poland,2019,18.030775,1.9328594,-0.58802366,136.89099,11.371846,0,0,0,0,0
Poland,2020,4.5892715,-5.272913,8.165836,175.50168,11.306278,0.0614693,0.0609687,0.05147515,0.0837306,637.28253
Poland,2021,2.7436495,4.349017,10.425388,100.95081,12.020443,0.0614693,0.0609687,0.05363465,0.0837306,637.28253
Poland,2022,21.843588,3.8169622,-15.860027,111.20296,12.437226,0.0614693,0.0609687,0.05606215,0.0837306,637.28253
Portugal,2000,36.585354,-2.213788,55.40763,27.272724,0,0,0,0,0,0
Portugal,2001,52.380966,0.061380863,23.942423,14.285719,0,0,0,0,0,0
Portugal,2002,41.40624,3.4459233,-44.420696,12.5,0,0,0,0,0,0
Portugal,2003,37.016582,-6.0204325,101.57693,44.444443,0,0,0,0,0,0
Portugal,2004,64.51613,1.1579752,-37.23208,11.538458,0,0,0,0,0,0
Portugal,2005,117.27941,3.2693505,-52.06201,31.034481,0.010612134,0,0,0,0,0
Portugal,2006,64.97462,-11.491501,130.79686,31.578945,0.81772375,0,0,0,0,0
Portugal,2007,38.017105,1.0758519,-8.16924,380.00003,1.8858279,0,0,0,0,0
Portugal,2008,42.60589,-4.3061852,-32.19308,70.833336,1.732905,0,0,0,0,0
Portugal,2009,31.613695,-7.270485,21.856153,290.2439,2.6254027,0,0,0,0,0
Portugal,2010,21.182526,-2.1755397,94.90647,34.375,3.3028038,0.0614693,0.0609687,0.08762715,0.0837306,637.28253
Portugal,2011,-0.21782517,-6.2569675,-28.560812,31.162786,3.8410752,0.0614693,0.0609687,0.10381665,0.0837306,637.28253
Portugal,2012,11.984289,-9.085548,-51.265602,39.361702,3.2053096,0.0614693,0.0609687,0.09183665,0.0837306,637.28253
Portugal,2013,17.101372,2.6207685,144.21912,21.918547,3.1913304,0.0614693,0.0609687,0.08958765,0.0837306,637.28253
Portugal,2014,0.80554485,-1.1887133,13.394033,30.92556,3.5031424,0.0614693,0.0609687,0.07608465,0.0837306,637.28253
Portugal,2015,-4.1592836,2.311337,-44.373394,26.91437,3.7294853,0.0614693,0.0609687,0.07445765,0.0837306,637.28253
Portugal,2016,7.4637294,2.0931005,81.54827,3.2462358,3.4632165,0.0614693,0.0609687,0.07623015,0.0837306,637.28253
Portugal,2017,-1.8117666,0.7842064,-62.494434,20.681263,3.6766038,0.0614693,0.0609687,0.05813765,0.0837306,637.28253
Portugal,2018,3.0127287,-0.45903325,110.15771,1.3104796,3.8038125,0.0614693,0.0609687,0.05601815,0.0837306,637.28253
Portugal,2019,8.322107,3.3617258,-28.846931,33.532345,4.1115193,0,0,0,0,0
Portugal,2020,-10.0119705,-18.4435,37.021782,27.838278,3.4916983,0,0,0,0,0
Portugal,2021,7.4556828,2.8336644,-1.4486849,30.402052,3.3248775,0,0,0,0,0
Portugal,2022,0.21480322,9.96449,-45.009644,57.29736,3.6816127,0,0,0,0,0
Romania,2007,200,0.095009804,-13.020271,0,0,0,0,0,0,0
Romania,2008,66.666664,-2.035725,7.697606,0,0,0,0,0,0,0
Romania,2009,79.99999,-11.057938,-9.659779,0,0,0,0,0,0,0
Romania,2010,3300,-5.3478184,27.996647,100,0,0,0,0,0,0
Romania,2011,353.26794,4.9707413,-25.926674,-50.5,0,0,0,0,0,0
Romania,2012,90.338875,1.330471,-18.074417,700,0,0,0,0,0,0
Romania,2013,71.21211,-6.303316,22.604836,5149.9995,0,0,0,0,0,0
Romania,2014,4.5044184,2.7578354,25.213778,208.40479,0,0,0,0,0,0
Romania,2015,49.5258,1.7486215,-10.20596,53.014744,0,0,0,0,0,0
